ID,CNumber,Target,Screen Conc(0.001),% Activity Remaining,Standard Deviation,Screen Conc(0.01),% Activity Remaining,Standard Deviation,Screen Conc(0.1),% Activity Remaining,Standard Deviation,Screen Conc(0.1-1.0),% Activity Remaining,Standard Deviation,Screen Conc(1.0),% Activity Remaining,Standard Deviation,Screen Conc(1.0-5.0),% Activity Remaining,Standard Deviation,Screen Conc(5.0-10.0),% Activity Remaining,Standard Deviation,Screen Conc(10.0),% Activity Remaining,Standard Deviation,Screen Conc(10.0-25.0),% Activity Remaining,Standard Deviation,Screen Conc(25.0),% Activity Remaining,Standard Deviation,Screen Conc(25.0-50.0),% Activity Remaining,Standard Deviation,Screen Conc(50.0),% Activity Remaining,Standard Deviation,Screen Conc(100.0),% Activity Remaining,Standard Deviation,Screen Conc(>100.0),% Activity Remaining,Standard Deviation
25572,330,DYRK3,,,,,,,,,,,,,1.0,112,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
25573,330,NEK2a,,,,,,,,,,,,,1.0,103,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
25574,330,NEK6,,,,,,,,,,,,,1.0,98,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25575,330,IKK beta ,,,,,,,,,,,,,1.0,106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25576,330,IKK epsilon ,,,,,,,,,,,,,1.0,103,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
25577,330,TBK1,,,,,,,,,,,,,1.0,125,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
25578,330,PIM1,,,,,,,,,,,,,1.0,108,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25579,330,PIM2,,,,,,,,,,,,,1.0,113,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25580,330,PIM3,,,,,,,,,,,,,1.0,114,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25581,330,SRPK1,,,,,,,,,,,,,1.0,111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25582,330,EF2K,,,,,,,,,,,,,1.0,115,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
25583,330,EIF2AK3,,,,,,,,,,,,,1.0,125,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
25584,330,HIPK1,,,,,,,,,,,,,1.0,108,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25585,330,HIPK2,,,,,,,,,,,,,1.0,96,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
25586,330,HIPK3,,,,,,,,,,,,,1.0,117,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
25587,330,CLK2,,,,,,,,,,,,,1.0,82,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25588,330,PAK2,,,,,,,,,,,,,1.0,111,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
25589,330,PAK4,,,,,,,,,,,,,1.0,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25590,330,PAK5,,,,,,,,,,,,,1.0,96,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25591,330,PAK6,,,,,,,,,,,,,1.0,97,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25592,330,MST2,,,,,,,,,,,,,1.0,120,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25593,330,MST3,,,,,,,,,,,,,1.0,118,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25594,330,MST4,,,,,,,,,,,,,1.0,108,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25595,330,GCK,,,,,,,,,,,,,1.0,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25596,330,MAP4K3,,,,,,,,,,,,,1.0,117,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25597,330,MAP4K5,,,,,,,,,,,,,1.0,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25598,330,MINK1,,,,,,,,,,,,,1.0,103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25599,330,MEKK1,,,,,,,,,,,,,1.0,109,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
25600,330,MLK1,,,,,,,,,,,,,1.0,119,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25601,330,MLK3,,,,,,,,,,,,,1.0,129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25602,330,TESK1,,,,,,,,,,,,,1.0,95,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
25603,330,TAO1,,,,,,,,,,,,,1.0,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25604,330,ASK1,,,,,,,,,,,,,1.0,124,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25605,330,TAK1,,,,,,,,,,,,,1.0,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25606,330,IRAK1,,,,,,,,,,,,,1.0,112,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25607,330,IRAK4,,,,,,,,,,,,,1.0,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25608,330,RIPK2,,,,,,,,,,,,,1.0,79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25609,330,OSR1,,,,,,,,,,,,,1.0,114,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
25610,330,TTK,,,,,,,,,,,,,1.0,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25611,330,MPSK1,,,,,,,,,,,,,1.0,118,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25612,330,WNK1,,,,,,,,,,,,,1.0,116,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25613,330,ULK1,,,,,,,,,,,,,1.0,98,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25614,330,ULK2,,,,,,,,,,,,,1.0,118,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
25615,330,TGFBR1,,,,,,,,,,,,,1.0,123,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
25616,330,Src,,,,,,,,,,,,,1.0,84,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
25617,330,Lck,,,,,,,,,,,,,1.0,92,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25618,330,CSK,,,,,,,,,,,,,1.0,132,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25619,330,YES1,,,,,,,,,,,,,1.0,77,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25620,330,ABL,,,,,,,,,,,,,1.0,87,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25621,330,BTK,,,,,,,,,,,,,1.0,108,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25622,330,JAK2,,,,,,,,,,,,,1.0,93,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25623,330,SYK,,,,,,,,,,,,,1.0,91,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25624,330,ZAP70,,,,,,,,,,,,,1.0,110,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25625,330,TIE2,,,,,,,,,,,,,1.0,93,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
25626,330,BRK,,,,,,,,,,,,,1.0,103,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25627,330,EPH-A2,,,,,,,,,,,,,1.0,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25628,330,EPH-A4,,,,,,,,,,,,,1.0,93,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
25629,330,EPH-B1,,,,,,,,,,,,,1.0,99,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25630,330,EPH-B2,,,,,,,,,,,,,1.0,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25631,330,EPH-B3,,,,,,,,,,,,,1.0,111,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25632,330,EPH-B4,,,,,,,,,,,,,1.0,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25633,330,FGF-R1,,,,,,,,,,,,,1.0,95,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25634,330,HER4,,,,,,,,,,,,,1.0,101,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25635,330,IGF-1R,,,,,,,,,,,,,1.0,101,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
25636,330,IR,,,,,,,,,,,,,1.0,109,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
25637,330,IRR,,,,,,,,,,,,,1.0,113,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25638,330,TrkA,,,,,,,,,,,,,1.0,70,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
25639,330,DDR2,,,,,,,,,,,,,1.0,111,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
25640,330,VEGFR1,,,,,,,,,,,,,1.0,113,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25641,330,PDGFRA,,,,,,,,,,,,,1.0,121,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
25642,330,PINK,,,,,,,,,,,,,1.0,109,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
25643,330,MKK1,,,,,,,,,,,,,1.0,122,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
25644,330,MKK2,,,,,,,,,,,,,1.0,111,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
25645,330,MKK6,,,,,,,,,,,,,1.0,124,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
25646,330,ERK1,,,,,,,,,,,,,1.0,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25647,330,ERK2,,,,,,,,,,,,,1.0,116,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25648,330,ERK5,,,,,,,,,,,,,1.0,104,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
25649,330,JNK1,,,,,,,,,,,,,1.0,112,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25650,330,JNK2,,,,,,,,,,,,,1.0,113,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25651,330,JNK3,,,,,,,,,,,,,1.0,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25652,330,p38 alpha MAPK,,,,,,,,,,,,,1.0,125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25653,330,p38 beta MAPK,,,,,,,,,,,,,1.0,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25654,330,p38 gamma MAPK,,,,,,,,,,,,,1.0,133,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25655,330,p38 delta MAPK,,,,,,,,,,,,,1.0,111,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
25656,330,ERK8,,,,,,,,,,,,,1.0,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25657,330,RSK1,,,,,,,,,,,,,1.0,99,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25658,330,RSK2,,,,,,,,,,,,,1.0,103,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
25659,330,PDK1,,,,,,,,,,,,,1.0,105,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
25660,330,PKB alpha ,,,,,,,,,,,,,1.0,116,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25661,330,PKB beta ,,,,,,,,,,,,,1.0,123,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25662,330,SGK1,,,,,,,,,,,,,1.0,108,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25663,330,S6K1,,,,,,,,,,,,,1.0,116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25664,330,PKA,,,,,,,,,,,,,1.0,112,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
25665,330,ROCK 2,,,,,,,,,,,,,1.0,111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25666,330,PRK2,,,,,,,,,,,,,1.0,116,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25667,330,PKC alpha ,,,,,,,,,,,,,1.0,119,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
25668,330,PKC gamma ,,,,,,,,,,,,,1.0,111,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25669,330,PKC zeta ,,,,,,,,,,,,,1.0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25670,330,PKD1,,,,,,,,,,,,,1.0,115,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25671,330,STK33,,,,,,,,,,,,,1.0,124,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25672,330,MSK1,,,,,,,,,,,,,1.0,105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673,330,MNK1,,,,,,,,,,,,,1.0,122,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
25674,330,MNK2,,,,,,,,,,,,,1.0,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25675,330,MAPKAP-K2 ,,,,,,,,,,,,,1.0,110,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25676,330,MAPKAP-K3,,,,,,,,,,,,,1.0,115,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
25677,330,PRAK,,,,,,,,,,,,,1.0,105,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25678,330,CAMKK beta ,,,,,,,,,,,,,1.0,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25679,330,CAMK1,,,,,,,,,,,,,1.0,116,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
25680,330,SmMLCK,,,,,,,,,,,,,1.0,97,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25681,330,PHK,,,,,,,,,,,,,1.0,105,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25682,330,DAPK1,,,,,,,,,,,,,1.0,96,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25683,330,CHK1,,,,,,,,,,,,,1.0,118,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
25684,330,CHK2,,,,,,,,,,,,,1.0,103,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25685,330,GSK3 beta ,,,,,,,,,,,,,1.0,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25686,330,CDK2-Cyclin A,,,,,,,,,,,,,1.0,88,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25687,330,CDK9-Cyclin T1,,,,,,,,,,,,,1.0,91,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
25688,330,PLK1,,,,,,,,,,,,,1.0,114,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25689,330,Aurora A,,,,,,,,,,,,,1.0,110,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25690,330,Aurora B,,,,,,,,,,,,,1.0,83,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
25691,330,TLK1,,,,,,,,,,,,,1.0,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25692,330,LKB1,,,,,,,,,,,,,1.0,106,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
25693,330,AMPK (hum),,,,,,,,,,,,,1.0,96,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
25694,330,MARK1,,,,,,,,,,,,,1.0,114,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
25695,330,MARK2,,,,,,,,,,,,,1.0,108,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
25696,330,MARK3,,,,,,,,,,,,,1.0,109,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25697,330,MARK4,,,,,,,,,,,,,1.0,115,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25698,330,BRSK1,,,,,,,,,,,,,1.0,109,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
25699,330,BRSK2,,,,,,,,,,,,,1.0,98,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
25700,330,MELK,,,,,,,,,,,,,1.0,108,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25701,330,NUAK1,,,,,,,,,,,,,1.0,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25702,330,SIK2,,,,,,,,,,,,,1.0,106,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25703,330,SIK3,,,,,,,,,,,,,1.0,112,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25704,330,TSSK1,,,,,,,,,,,,,1.0,118,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
25705,330,CK1 gamma 2,,,,,,,,,,,,,1.0,122,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25706,330,CK1 delta ,,,,,,,,,,,,,1.0,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25707,330,CK2,,,,,,,,,,,,,1.0,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25708,330,TTBK1,,,,,,,,,,,,,1.0,106,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25709,321,MSK1,,,,,,,0.1,95,3,,,,1.0,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25710,321,MNK1,,,,,,,0.1,84,6,,,,1.0,76,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
25711,321,MNK2,,,,,,,0.1,95,6,,,,1.0,92,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25712,321,MAPKAP-K2 ,,,,,,,0.1,96,2,,,,1.0,99,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25713,321,MAPKAP-K3,,,,,,,0.1,94,1,,,,1.0,95,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25714,321,PRAK,,,,,,,0.1,92,6,,,,1.0,87,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25715,321,CAMKK beta ,,,,,,,0.1,100,3,,,,1.0,94,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25716,321,CAMK1,,,,,,,0.1,103,3,,,,1.0,87,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25717,321,SmMLCK,,,,,,,0.1,95,2,,,,1.0,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25718,321,PHK,,,,,,,0.1,100,8,,,,1.0,101,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25719,321,DAPK1,,,,,,,0.1,94,1,,,,1.0,85,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25720,321,CHK1,,,,,,,0.1,98,9,,,,1.0,90,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
25721,321,CHK2,,,,,,,0.1,92,0,,,,1.0,94,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25722,321,GSK3 beta ,,,,,,,0.1,87,3,,,,1.0,67,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
25723,321,CDK2-Cyclin A,,,,,,,0.1,78,9,,,,1.0,52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25724,321,CDK9-Cyclin T1,,,,,,,0.1,92,1,,,,1.0,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25725,321,PLK1,,,,,,,0.1,86,13,,,,1.0,87,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25726,321,Aurora A,,,,,,,0.1,96,11,,,,1.0,91,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
25727,321,Aurora B,,,,,,,0.1,65,8,,,,1.0,39,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25728,321,TLK1,,,,,,,0.1,93,10,,,,1.0,83,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25729,321,LKB1,,,,,,,0.1,92,1,,,,1.0,85,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25730,321,AMPK (hum),,,,,,,0.1,98,21,,,,1.0,82,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25731,321,MARK1,,,,,,,0.1,79,5,,,,1.0,64,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25732,321,MARK2,,,,,,,0.1,93,10,,,,1.0,90,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
25733,321,MARK3,,,,,,,0.1,81,5,,,,1.0,70,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25734,321,MARK4,,,,,,,0.1,95,5,,,,1.0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25735,321,BRSK1,,,,,,,0.1,91,0,,,,1.0,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25736,321,BRSK2,,,,,,,0.1,105,4,,,,1.0,102,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25737,321,MELK,,,,,,,0.1,88,3,,,,1.0,76,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25738,321,NUAK1,,,,,,,0.1,90,3,,,,1.0,68,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25739,321,SIK2,,,,,,,0.1,85,1,,,,1.0,67,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25740,321,SIK3,,,,,,,0.1,90,1,,,,1.0,79,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25741,321,TSSK1,,,,,,,0.1,110,12,,,,1.0,81,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25742,321,CK1 gamma 2,,,,,,,0.1,105,21,,,,1.0,93,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25743,321,CK1 delta ,,,,,,,0.1,92,1,,,,1.0,63,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25744,321,CK2,,,,,,,0.1,97,5,,,,1.0,92,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25745,321,TTBK1,,,,,,,0.1,95,10,,,,1.0,81,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25746,321,TTBK2,,,,,,,0.1,83,11,,,,1.0,87,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
25747,321,DYRK1A,,,,,,,0.1,90,2,,,,1.0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25748,321,DYRK2,,,,,,,0.1,115,13,,,,1.0,96,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
25749,321,DYRK3,,,,,,,0.1,96,1,,,,1.0,88,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25750,321,NEK2a,,,,,,,0.1,99,1,,,,1.0,99,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25751,321,NEK6,,,,,,,0.1,95,1,,,,1.0,84,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25752,321,IKK beta ,,,,,,,0.1,93,4,,,,1.0,82,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25753,321,IKK epsilon ,,,,,,,0.1,83,5,,,,1.0,82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25754,321,TBK1,,,,,,,0.1,93,8,,,,1.0,91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25755,321,PIM1,,,,,,,0.1,90,8,,,,1.0,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25756,321,PIM2,,,,,,,0.1,89,7,,,,1.0,94,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25757,321,PIM3,,,,,,,0.1,93,3,,,,1.0,91,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
25758,321,SRPK1,,,,,,,0.1,85,3,,,,1.0,81,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25759,321,EF2K,,,,,,,0.1,103,9,,,,1.0,89,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25760,321,EIF2AK3,,,,,,,0.1,110,5,,,,1.0,84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25761,321,HIPK1,,,,,,,0.1,81,6,,,,1.0,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25762,321,HIPK2,,,,,,,0.1,82,6,,,,1.0,78,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25763,321,HIPK3,,,,,,,0.1,87,0,,,,1.0,87,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25764,321,CLK2,,,,,,,0.1,83,4,,,,1.0,67,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
25765,321,PAK2,,,,,,,0.1,96,4,,,,1.0,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25766,321,PAK4,,,,,,,0.1,113,2,,,,1.0,75,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
25767,321,PAK5,,,,,,,0.1,84,3,,,,1.0,83,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25768,321,PAK6,,,,,,,0.1,101,8,,,,1.0,93,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25769,321,MST2,,,,,,,0.1,85,13,,,,1.0,69,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25770,321,MST3,,,,,,,0.1,88,22,,,,1.0,78,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25771,321,MST4,,,,,,,0.1,82,5,,,,1.0,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25772,321,GCK,,,,,,,0.1,78,13,,,,1.0,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25773,321,MAP4K3,,,,,,,0.1,87,15,,,,1.0,78,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25774,321,MAP4K5,,,,,,,0.1,87,10,,,,1.0,74,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25775,321,MINK1,,,,,,,0.1,70,0,,,,1.0,64,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25776,321,MEKK1,,,,,,,0.1,83,2,,,,1.0,91,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25777,321,MLK1,,,,,,,0.1,101,10,,,,1.0,81,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
25778,321,MLK3,,,,,,,0.1,78,4,,,,1.0,52,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
25779,321,TESK1,,,,,,,0.1,106,24,,,,1.0,81,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25780,321,TAO1,,,,,,,0.1,79,12,,,,1.0,48,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25781,321,ASK1,,,,,,,0.1,100,9,,,,1.0,102,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25782,321,TAK1,,,,,,,0.1,77,7,,,,1.0,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25783,321,IRAK1,,,,,,,0.1,93,3,,,,1.0,88,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25784,321,IRAK4,,,,,,,0.1,96,6,,,,1.0,68,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
25785,321,RIPK2,,,,,,,0.1,85,3,,,,1.0,58,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
25786,321,OSR1,,,,,,,0.1,91,2,,,,1.0,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25787,321,TTK,,,,,,,0.1,88,6,,,,1.0,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25788,321,MPSK1,,,,,,,0.1,105,8,,,,1.0,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25789,321,WNK1,,,,,,,0.1,92,7,,,,1.0,96,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
25790,321,ULK1,,,,,,,0.1,83,3,,,,1.0,81,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
25791,321,ULK2,,,,,,,0.1,100,10,,,,1.0,98,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
25792,321,TGFBR1,,,,,,,0.1,82,13,,,,1.0,79,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25793,321,Src,,,,,,,0.1,88,10,,,,1.0,87,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
25794,321,Lck,,,,,,,0.1,87,5,,,,1.0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25795,321,CSK,,,,,,,0.1,109,16,,,,1.0,136,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
25796,321,MKK1,,,,,,,0.1,83,0,,,,1.0,86,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25797,321,YES1,,,,,,,0.1,93,2,,,,1.0,80,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
