ID,CNumber,CAS,Aliases
6176,113,62996-74-1,"2,3,10,11,12,13-hexahydro-10R-methoxy-9S-methyl-11R-methylamino-9S,13R-epoxy-1H,9H-diindolo[1,2,3-gh;3’,2’,1’-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one"
6177,113,62996-74-1,MFCD00077402
6178,113,62996-74-1,"1,2,3,4-Tetrahydro staurosporine"
6179,113,62996-74-1,KD5084000
6180,113,62996-74-1,"(5S,6R,7R,9R)-6-methoxy-5-methyl-7-(methylamino)-6,7,8,9,15,16-hexahydro-17-oxa-4b,9a,15-triaza-5,9-methanodibenzo[b,h]cyclonona[jkl]cyclopenta[e]-as-indacen-14(5H)-one"
6181,113,62996-74-1,"(2S,3R,4R,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14(28),15(19),20(27),21,23,25-nonaen-16-one"
6182,113,62996-74-1,BSPBio_001146
6183,113,62996-74-1,MEGxm0_000307
6184,113,62996-74-1,NCGC00162400-01
6185,113,62996-74-1,NCGC00162400-02
6186,113,62996-74-1,QTL1_000078
6187,113,62996-74-1,(+)-staurosporine|antibiotic 230|antibiotic AM-2282
6188,113,62996-74-1,"(5R,7R,8R,9S)-8-methoxy-9-methyl-7-(methylamino)-6,7,8,9,14,15-hexahydro-5H,16H-17-oxa-4b,9a,15-triaza-5,9-methanodibenzo[b,h]cyclonona[jkl]cyclopenta[e]-as-indacen-16-one"
6189,113,62996-74-1,MFCD18252446
6190,113,62996-74-1,Antibiotic AM-2282;STS;AM-2282
6191,113,62996-74-1,Staurosporine (CGP 41251)
6192,113,62996-74-1,613-127-7
6193,113,62996-74-1,STP|AM-2282
6194,113,62996-74-1,E'staurosporine'
6195,113,62996-74-1,"2,3,10,11,12,13-hexahydro-10R-methoxy-9S-methyl-11R-methylamino-9S,13R-epoxy-1H,9H-diindolo[1,2,3-gh;3â€™,2â€™,1â€™-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one"
6196,113,62996-74-1,Staurosporine from Streptomyces sp.
6197,113,62996-74-1,j62837
6198,113,62996-74-1,staurosporine from streptomyces sp
6199,114,52029-86-4,STO-609
6200,114,52029-86-4,STO609
6201,114,52029-86-4,52029-86-4
6202,114,52029-86-4,"7H-Benzimidazo[2,1-a]benz[de]isoquinoline-3-carboxylic acid"
6203,114,52029-86-4,7-oxo-
6204,114,52029-86-4,"7-Oxo-7H-benzimidazo[2,1-a]benzo[de]isoquinoline-3-carboxylic acid"
6205,114,52029-86-4,"11-oxo-3,10-diazapentacyclo[10.7.1.02,10.04,9.016,20]icosa-1(19),2,4,6,8,12,14,16(20),17-nonaene-17-carboxylic acid"
6206,114,52029-86-4,STO 609|STO-609
6207,114,52029-86-4,MFCD06411456
6208,114,52029-86-4,LSM-3164
6209,114,52029-86-4,609
6210,114,52029-86-4,"7-Oxo-7h-Benzimidazo[2,1-A]benz[de]isoquinoline-3-Carboxylic Acid"
6211,114,52029-86-4,"7-oxo-7h-benzo[de]benzo[4,5]imidazo[2,1-a]isoquinoline-3-carboxylic acid"
6212,114,52029-86-4,acetate salt
6213,114,52029-86-4,"7h-benzimidazo[2,1-a]benz[de]isoquinoline-7-one-3-carboxylic acid"
6215,179,204005-46-9,1421-68-7
6216,179,204005-46-9,71009-17-1
6217,179,204005-46-9,semaxanib
6218,179,204005-46-9,Semaxinib
6219,179,204005-46-9,SU5416
6220,179,204005-46-9,"1,3-Dihydro-3-[(3,5-dimethyl-1H-pyrrol-2-yl)methylene]-2H-indol-2-one"
6221,179,204005-46-9,194413-58-6
6222,179,204005-46-9,204005-46-9
6223,179,204005-46-9,"3-(3,5-Dimethyl-1H-pyrrol-2-ylmethylene)-1,3-dihydro-indol-2-one"
6224,179,204005-46-9,2H-Indol-2-one
6225,179,204005-46-9,"3-[(3,5-dimethyl-1H-pyrrol-2-yl)methylene]-1,3-dihydro-"
6226,179,204005-46-9,"(3E)-3-[(3,5-dimethyl-1H-pyrrol-2-yl)methylidene]-1,3-dihydro-2H-indol-2-one"
6227,179,204005-46-9,"(3E)-3-[(3,5-Dimethyl-1H-pyrrol-2-yl)methylene]-1,3-dihydro-2H-indol-2-one"
6228,179,204005-46-9,"(3Z)-3-[(3,5-dimethyl-1H-pyrrol-2-yl)methylene]indolin-2-one"
6229,179,204005-46-9,"(3Z)-3-[(3,5-dimethyl-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one"
6230,179,204005-46-9,MFCD01940922
6231,179,204005-46-9,Semaxinib(SU 5416)
6233,179,204005-46-9,"3-[(3,5-DIMETHYL-1H-PYRROL-2-YL)METHYLENE]-1,3-DIHYDRO-,(3E)-"
6234,179,204005-46-9,"(E)-3-((3,5-dimethyl-1H-pyrrol-2-yl)methylene)indolin-2-one"
6235,179,204005-46-9,194413-57-5
6236,179,204005-46-9,"(3E)-3-[(3,5-dimethyl-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one"
6237,115,330161-87-0,"2,3-Dihydro-N,N-dimethyl-2-oxo-3-[(4,5,6,7-tetrahydro-1H-indol-2-yl)methylene]-1H-indole-5-sulfonamide"
6238,115,330161-87-0,330161-87-0
6239,115,330161-87-0,"2-oxo-3-(4,5,6,7-tetrahydro--1H-indol-2-ylmethylene)-2,3-dihydro-1H-indole-5-sulfonic acid dimethylamide"
6240,115,330161-87-0,C416927
6241,115,330161-87-0,SU-6656
6242,115,330161-87-0,"(3Z)-N,N-Dimethyl-2-oxo-3-(4,5,6,7-tetrahydro-1H-indol-2-ylmethylene)indoline-5-sulfonamide"
6243,115,330161-87-0,1H-Indole-5-sulfonamide
6244,115,330161-87-0,"2,3-dihydro-N,N-dimethyl-2-oxo-3-[(4,5,6,7-tetrahydro-1H-indol-2-yl)methylene]-"
6245,115,330161-87-0,"(3Z)-N,N-dimethyl-2-oxo-3-(4,5,6,7-tetrahydro-1H-indol-2-ylmethylidene)-1H-indole-5-sulfonamide"
6246,115,330161-87-0,"2-Oxo-3-[1-(4,5,6,7-tetrahydro-1H-indol-2-yl)-meth-(Z)-ylidene]-2,3-dihydro-1H-indole-5-sulfonic acid dimethylamide"
6249,115,330161-87-0,"(3Z)-N,N-Dimethyl-2-oxo-3-(4,5,6,7-tetrahydro-1H-indol-2-ylmethylene)-5-indolinesulfonamide"
6250,115,330161-87-0,MFCD10565928
6251,115,330161-87-0,"(3Z)-N,N-DIMETHYL-2-OXO-3-(4,5,6,7-TETRAHYDRO-1H-INDOL-2-YLMETHYLIDENE)-2,3-DIHYDRO-1H-INDOLE-5-SULFONAMIDE"
6252,115,330161-87-0,[330161-87-0]
6253,115,330161-87-0,1240328-42-0
6254,115,330161-87-0,su5566
6255,115,330161-87-0,"(Z)-N,N-dimethyl-2-oxo-3-((4,5,6,7-tetrahydro-1H-indol-2-yl)methylene)indoline-5-sulfonamide"
6256,116,252916-29-3,SU6668
6257,116,252916-29-3,1H-Pyrrole-3-propanoic acid
6258,116,252916-29-3,"5-((Z)-(1,2-dihydro-2-oxo-3H-indol-3-ylidene)methyl)-2,4-dimethyl-"
6259,116,252916-29-3,210644-62-5
6260,116,252916-29-3,"5-((Z)-1,2-Dihydro-2-oxo-3H-indol-3-ylidene)methyl)-2,4-dimethyl-1H-pyrrole-3-propanoic acid"
6261,116,252916-29-3,"3-(4-(2-Carboxyethyl)-3,5-dimethylpyrrol-2-methylidenyl)-2-indolinone"
6262,116,252916-29-3,"3-(2,4-Dimethyl-5-(2-oxo-1,2-dihydroindol-3-ylidenemethyl)-1H-pyrrol-3-yl)propionic acid"
6264,116,252916-29-3,"5-((1,2-dihydro-2-oxo-3H-indol-3-ylidene)methyl)-2,4-dimethyl-"
6265,116,252916-29-3,252916-29-3
6266,116,252916-29-3,"3-(2,4-Dimethyl-5-((2-oxo-1,2-dihydro-3H-indol-3-ylidene)methyl)-1H-pyrrol-3-yl)propionic acid"
6267,116,252916-29-3,"5-((1,2-dihydro-2-oxo-3H-indol-3-ylidene)methyl)-2,4-dimethyl-1H-pyrrole-3-propanoic acid"
6268,116,252916-29-3,"(Z)-3-(2,4-dimethyl-5-(2-oxo-1,2-dihydro-indol-3-ylidenemethyl)-1H-pyrrol-3-yl)-propionic acid"
6269,116,252916-29-3,"(Z)-3-(2,4-dimethyl-5-(2-oxo-1,2-dihydro-indol-3-ylidenemethyl)-1H-pyrrol-3-yl)propionic acid"
6270,116,252916-29-3,C412603
6271,116,252916-29-3,SU 6668
6272,116,252916-29-3,SU006668
6273,116,252916-29-3,"3-{2,4-Dimethyl-5-[(Z)-(2-oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]-1H-pyrrol-3-yl}propanoic acid"
6274,116,252916-29-3,"3-{2,4-Dimethyl-5-[2-oxo-1,2-dihydro-indol-(3Z)-ylidenemethyl]-1H-pyrrol-3-yl}-propionic acid"
6275,116,252916-29-3,"(Z)-3-(2,4-dimethyl-5-((2-oxoindolin-3-ylidene)methyl)-1H-pyrrol-3-yl)propanoic acid"
6276,116,252916-29-3,"3-[2,4-Dimethyl-5-(2-oxo-1,2-dihydro-indol-3-ylidenemethyl)-1H-pyrrol-3-yl]-propionic acid"
6278,116,252916-29-3,"5-[(Z)-(1,2-dihydro-2-oxo-3H-indol-3-ylidene)methyl]-2,4-dimethyl-"
6279,116,252916-29-3,[252916-29-3]
6280,116,252916-29-3,"3-(2,4-dimethyl-5-{[(3Z)-2-oxo-2,3-dihydro-1H-indol-3-ylidene]methyl}-1H-pyrrol-3-yl)propanoic acid"
6281,116,252916-29-3,170151-24-3
6282,116,252916-29-3,"2,4-Dimethyl-5-[(1,2-dihydro-2-oxo-3H-indol-3-ylidene)methyl]-pyrrole-3-propanoic acid"
6284,116,252916-29-3,"5-[(1,2-dihydro-2-oxo-3H-indol-3-ylidene)methyl]-2,4-dimethyl-"
6285,116,252916-29-3,"5-[1,2-Dihydro-2-oxo-3H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-propanoic acid"
6286,116,252916-29-3,"3-{2,4-Dimethyl-5-[(2-oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]-1H-pyrrol-3-yl}propanoic acid"
6287,116,252916-29-3,SU-6668(TSU-68)
6288,116,252916-29-3,PDGFR Tyrosine Kinase Inhibitor VI
6290,116,252916-29-3,TSU-68 (SU6668)
6291,116,252916-29-3,"5-[(1,2-dihydro-2-oxo-3H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-propanoic acid"
6292,116,252916-29-3,TSU 68
6293,116,252916-29-3,Orantinib
6294,116,252916-29-3,"3-(2,4-dimethyl-5-((2-oxoindolin-3-ylidene)methyl)-1H-pyrrol-3-yl)propanoic acid"
6295,116,252916-29-3,MFCD09743433
6297,116,252916-29-3,"PDGFRTyrosineKinaseInhibitorVI,SU6668"
6298,116,252916-29-3,UX9641810
6299,116,252916-29-3,"3-(2,4-dimethyl-5-((Z)-(2-oxoindolin-3-ylidene)methyl)-1H-pyrrol-3-yl)propanoic acid"
6300,116,252916-29-3,"3-[2,4-dimethyl-5-[(Z)-(2-oxo-1H-indol-3-ylidene)methyl]-1H-pyrrol-3-yl]propanoic acid"
6301,116,252916-29-3,245036-27-5
6304,116,252916-29-3,"3-[2,4-dimethyl-5-[(2-oxo-1H-indol-3-ylidene)methyl]-1H-pyrrol-3-yl]propanoic acid"
6305,116,252916-29-3,"3-[2,4-dimethyl-5-[(2-oxo-3-indolinylidene)methyl]-1H-pyrrol-3-yl]propanoic acid"
6306,116,252916-29-3,"3-[2,4-dimethyl-5-[(2-oxoindolin-3-ylidene)methyl]-1H-pyrrol-3-yl]propanoic acid"
6307,116,252916-29-3,"3-[2,4-dimethyl-5-[(Z)-(2-oxo-3-indolinylidene)methyl]-1H-pyrrol-3-yl]propanoic acid"
6308,116,252916-29-3,"3-[2,4-dimethyl-5-[(Z)-(2-oxoindolin-3-ylidene)methyl]-1H-pyrrol-3-yl]propanoic acid"
6309,116,252916-29-3,"3-[5-[(2-ketoindolin-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrol-3-yl]propionic acid"
6310,116,252916-29-3,"3-[5-[(Z)-(2-ketoindolin-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrol-3-yl]propionic acid"
6311,116,252916-29-3,UNII-9RL37ZZ665
6312,116,252916-29-3,SU-6668|TSU-68
6313,116,252916-29-3,"(E)-3-(2,4-dimethyl-5-((2-oxoindolin-3-ylidene)methyl)-1H-pyrrol-3-yl)propanoic acid"
6314,116,252916-29-3,TSU68
6315,116,252916-29-3,"2,4-Dimethyl-5-(1,2-dihydro-2-oxo-3h-indol-3-ylidene)methyl-pyrrole-3-propanoic acid"
6316,116,252916-29-3,Tsu-68 (su6668
6317,116,252916-29-3,orantinib)
6318,116,252916-29-3,UNII:9RL37ZZ665
6319,116,252916-29-3,SU 6668;TSU68;TSU 68;SU6668
6320,116,252916-29-3,"3-(2,4-DIMETHYL-5-{[(3Z)-2-OXO-1H-INDOL-3-YLIDENE]METHYL}-1H-PYRROL-3-YL)PROPANOIC ACID"
6321,116,252916-29-3,"TSU-68 (SU6668,Orantinib)"
6322,116,252916-29-3,1044712-39-1
6323,116,252916-29-3,TSU68 | Orantinib |
6324,116,252916-29-3,1H-Pyrrole-3-propanoicacid
6326,116,252916-29-3,"Pdgfr tyrosine kinase inhibitor vi,su6668"
6327,116,252916-29-3,9267
6328,116,252916-29-3,9RL37ZZ665
6329,116,252916-29-3,MFCD03426212
6330,116,252916-29-3,TSU-68 (Random Configuration)
6331,116,252916-29-3,"(Z)-3-(2,4-Dimethyl-5-((2-oxoindolin-3-ylidene)-methyl)-1H-pyrrol-3-yl)propanoic acid"
6332,116,252916-29-3,"3-[2,4-dimethyl-5-[(z)-(2-oxo-1h-indol-3-ylidene)methyl]-1h-pyrrol-3-yl]propanoicacid"
6333,116,252916-29-3,"5-[(z)-(1,2-dihydro-2-oxo-3h-indol-3-ylidene)methyl]-2,4-dimethyl-1h-pyrrole-3-propanoic acid"
6334,116,252916-29-3,orantinib (tsu-68)
6335,116,252916-29-3,orantinib (tsu-68
6336,116,252916-29-3,su6668)
6337,116,252916-29-3,"tsu68(su6668,orantinib)"
6338,208,599-79-1,RORASUL
6339,208,599-79-1,207-175-4
6340,208,599-79-1,446-86-6
6341,208,599-79-1,sulfasalazine
6342,208,599-79-1,sulphasalazine
6343,208,599-79-1,Azulfidine
6344,208,599-79-1,Salazopyrin
6345,208,599-79-1,sulcolon
6346,208,599-79-1,accucol
6347,208,599-79-1,Salazosulfapyridine
6348,208,599-79-1,Salazopyridin
6349,208,599-79-1,Benzosulfa
6350,208,599-79-1,azopyrin
6351,208,599-79-1,Reupirin
6352,208,599-79-1,Salisulf
6353,208,599-79-1,Colo-Pleon
6354,208,599-79-1,Salicylazosulfapyridine
6355,208,599-79-1,SASP
6356,208,599-79-1,209-974-3
6357,208,599-79-1,4-(Pyridyl-2-amidosulfonyl)-3'-carboxy-4'-hydroxyazobenzene
6358,208,599-79-1,599-79-1
6359,208,599-79-1,Benzoic acid
6360,208,599-79-1,2-hydroxy-5-((4-((2-pyridinylamino)sulfonyl)phenyl)azo)-
6362,208,599-79-1,2-hydroxy-5-[[4-[(2-pyridinylamino)sulfonyl]phenyl]azo]-
6363,208,599-79-1,5-22-08-00433
6364,208,599-79-1,2-Hydroxy-5-{[4-(pyridin-2-ylsulfamoyl)phenyl]diazenyl}benzoic acid
6366,208,599-79-1,2-hydroxy-5-[2-[4-[(2-pyridinylamino)sulfonyl]phenyl]diazenyl]-
6367,208,599-79-1,5-[4-(2-Pyridylsulfamoyl)-phenylazo]-salicylic acid
6368,208,599-79-1,sulfasalazine delayed-release
6369,208,599-79-1,2-Hydroxy-5-{[4-(2-pyridinylsulfamoyl)phenyl]diazenyl}benzoic acid
6370,208,599-79-1,TL8003811
6371,208,599-79-1,"(3E)-6-oxo-3-[[4-(pyridin-2-ylsulfamoyl)phenyl]hydrazinylidene]cyclohexa-1,4-diene-1-carboxylic acid"
6372,208,599-79-1,2-hydroxy-5-({4-[(2-pyridylamino)sulfonyl]phenyl}diazenyl)benzoic acid
6373,208,599-79-1,2-hydroxy-5-(2-{4-[(pyridin-2-yl)sulfamoyl]phenyl}diazen-1-yl)benzoic acid
6374,117,341031-54-7,(-)-Malic acid
6375,117,341031-54-7,(2S)-2-hydroxybutanedioic acid
6376,117,341031-54-7,Suxamethonium chloride
6377,117,341031-54-7,71-27-2
6378,117,341031-54-7,200-747-4
6379,117,341031-54-7,Sunitinib
6380,117,341031-54-7,Sutent
6381,117,341031-54-7,557795-19-4
6382,117,341031-54-7,Sunitinib malate
6383,117,341031-54-7,SU-11248 L-malate salt
6384,117,341031-54-7,SU-011248 L-malate salt
6385,117,341031-54-7,PHA-290940AD
6386,117,341031-54-7,PNU-290940AD
6387,117,341031-54-7,1H-Pyrrole-3-carboxamide
6388,117,341031-54-7,"N-(2-(diethylamino)ethyl)-5-((Z)-(5-fluoro-1,2-dihydro-2-oxo-3H-indol-3-ylidene)methyl)-2,4-dimethyl-"
6389,117,341031-54-7,    (2S)-hydroxybutanedioate (1:1)
6390,117,341031-54-7,341031-54-7
6391,117,341031-54-7,Butanedioic acid
6392,117,341031-54-7,hydroxy-
6393,117,341031-54-7,"compd. with N-(2-(diethylamino)ethyl)-5-((Z)-(5-fluoro-1,2-dihydro-2-oxo-3H-indol-3-ylidene)methyl)-2,4-dimethyl-1H-pyrrole-3-carboxamide (1:1)"
6395,117,341031-54-7,2-hydroxy-
6396,117,341031-54-7,"compd. with N-[2-(diethylamino)ethyl]-5-[(Z)-(5-fluoro-1,2-dihydro-2-oxo-3H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide (1:1)"
6397,117,341031-54-7,"(2S)-2-hydroxybutanedioic acid - N-[2-(diethylamino)ethyl]-5-[(Z)-(5-fluoro-2-oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide (1:1)"
6398,117,341031-54-7,SU010398
6399,117,341031-54-7,SU011248 L-malate salt
6400,117,341031-54-7,"(2S)-2-Hydroxysuccinic acid - N-[2-(diethylamino)ethyl]-5-[(Z)-(5-fluoro-2-oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide (1:1)"
6401,117,341031-54-7,TL8002546
6402,117,341031-54-7,Sunitinib Maleate
6403,117,341031-54-7,(2S)-2-Hydroxysuccinic acid
6404,117,341031-54-7,SunitinibMalate
6405,117,341031-54-7,[341031-54-7]
6406,117,341031-54-7,"n-(2-(diethylamino)ethyl)-5-((z)-(5-fluoro-1,2-dihydro-2-oxo-3h-indol-3-ylidene)methyl)-2,4-dimethyl-1h-pyrrole-3-carboxamide (2s)-hydroxybutanedioate"
6407,117,341031-54-7,"N-[2-(diethylamino)ethyl]{5-[(5-fluoro-2-oxo(1H-benzo[d]azolin-3-ylidene))methyl]-2,4-dimethylpyrrol-3-yl}carboxamide"
6410,117,341031-54-7,SU-11248
6411,117,341031-54-7,"N-[2-(Diethylamino)ethyl]-5-[(Z)-(5-fluoro-1,2-dihydro-2-oxo-3H-indol-3-ylidine)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide (2S)-2-hydroxybutanedioate salt"
6412,117,341031-54-7,"2,2'-[(1,4-Dioxo-1,4-butanediyl)bis(oxy)]bis(N,N,N-trimethylethanaminium) dichloride"
6413,117,341031-54-7,"(Z)-N-(2-(diethylamino)ethyl)-5-((5-fluoro-2-oxoindolin-3-ylidene)methyl)-2,4-dimethyl-1H-pyrrole-3-carboxamide (S)-2-hydroxysuccinate"
6414,117,341031-54-7,"N-(2- -5-( - -2,4-dimethyl-1H-pyrrole-3-carboxamide -hydroxybutanedioate"
6415,117,341031-54-7,SU 11248 |
6416,117,341031-54-7,Sunitinib Malate (Sutent)
6417,117,341031-54-7,"N-(2-diethylaminoethyl)-5-[(Z)-(5-fluoro-2-oxo-1H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide"
6418,117,341031-54-7,"N-(2-diethylaminoethyl)-5-[(Z)-(5-fluoro-2-oxo-indolin-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide"
6419,117,341031-54-7,UX9356900
6420,117,341031-54-7,MFCD08282795
6421,117,341031-54-7,GA2360000
6422,117,341031-54-7,MFCD00038725
6423,117,341031-54-7,PDGF TK antagonist
6424,117,341031-54-7,"N-[2-(diethylamino)ethyl]-5-[(Z)-(5-fluoro-2-oxo-1H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide;(2S)-2-hydroxybutanedioic acid"
6425,117,341031-54-7,"N-[2-(diethylamino)ethyl]-5-[(Z)-(5-fluoro-2-oxo-1H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide"
6426,117,341031-54-7,"N-(2-diethylaminoethyl)-5-[(Z)-(5-fluoro-2-keto-indolin-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide"
6427,117,341031-54-7,"N-(2-diethylaminoethyl)-5-[(Z)-(5-fluoro-2-oxo-3-indolinylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide"
6428,117,341031-54-7,D06402
6429,117,341031-54-7,UNII-LVX8N1UT73
6430,117,341031-54-7,Sunitinib (Malate)
6431,117,341031-54-7,"N-[2-(Diethylamino)ethyl]-5-[(Z)-(5-fluoro-1,2-dihydro-2-oxo-3H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide (2S)-2-hydroxybutanedioic acid (1:1) salt"
6432,117,341031-54-7,SU112248
6433,117,341031-54-7,"N-[2-(diethylamino)ethyl]-5-[(Z)-(5-fluoro-2-oxo-1H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide and (2S)-2-hydroxybutanedioic acid"
6434,117,341031-54-7,UNII:LVX8N1UT73
6435,117,341031-54-7,SU 11248
6439,117,341031-54-7,Sunitinib Malate (Sunitinib L-Malate)
6440,117,341031-54-7,LVX8N1UT73
6441,118,622387-85-3,622387-85-3
6442,118,622387-85-3,"3-(1-Methylindol-3-ylmethylene)-2-oxo-2,3-dihydroindole-5-sulfonic acid amide"
6443,118,622387-85-3,1H-Indole-5-sulfonamide
6444,118,622387-85-3,"2,3-dihydro-3-[(1-methyl-1H-indol-3-yl)methylene]-2-oxo-"
6445,118,622387-85-3,"(3Z)-3-[(1-methyl-1H-indol-3-yl)methylidene]-2-oxo-2,3-dihydro-1H-indole-5-sulfonamide"
6446,118,622387-85-3,"3-[1-(1-Methyl-1H-indol-3-yl)-meth-(Z)-ylidene]-2-oxo-2,3-dihydro-1H-indole-5-sulfonic acid amide"
6447,118,622387-85-3,Syk Inhibitor
6448,118,622387-85-3,(3Z)-3-[(1-Methyl-1H-indol-3-yl)methylene]-2-oxo-5-indolinesulfonamide
6449,118,622387-85-3,"3-(1-METHYLINDOL-3-YLMETHYLENE)-2-OXO-2,3-DIHYDROINDOLE-5-SULFONICACIDAMIDE"
6450,118,622387-85-3,"2,3-dihydro-3-[(1-methyl-1H-indol-3-yl)methylene]-2-oxo-1H-indole-5-sulfonamide"
6451,118,622387-85-3,CHEMBL104279
6452,118,622387-85-3,spleen tyrosine kinase inhibitor
6453,118,622387-85-3,K00564a|spleen tyrosine kinase inhibitor
6454,118,622387-85-3,3-[(1-METHYLINDOL-3-YL)METHYLIDENE]-2-OXO-1H-INDOLE-5-SULFONAMIDE
6455,118,622387-85-3,3-[(1-methyl-3-indolyl)methylidene]-2-oxo-1H-indole-5-sulfonamide
6456,118,622387-85-3,Not available
6457,118,622387-85-3,[622387-85-3]
6458,118,622387-85-3,OXSI 2
6459,118,622387-85-3,(3Z)-3-[(1-methylindol-3-yl)methylidene]-2-oxo-1H-indole-5-sulfonamide
6460,118,622387-85-3,1956296-96-0
6461,118,622387-85-3,MFCD07776820
6462,119,227449-73-2,227449-73-2
6463,119,227449-73-2,2-(2-Aminoethylamino)-4-(3-trifluoromethylanilino)-pyrimidine-5-carboxamide
6464,119,227449-73-2,Dihydrochloride
6465,119,227449-73-2,Dihydrate
6466,119,227449-73-2,5-Pyrimidinecarboxamide
6467,119,227449-73-2,2-[(2-aminoethyl)amino]-4-[[3-(trifluoromethyl)phenyl]amino]-
6468,119,227449-73-2,hydrochloride
6469,119,227449-73-2,hydrate (1:2:2)
6470,119,227449-73-2,2-[(2-Aminoethyl)amino]-4-{[3-(trifluoromethyl)phenyl]amino}-5-pyrimidinecarboxamide dihydrochloride dihydrate
6471,120,1485-00-3,MNS
6472,120,1485-00-3,1485-00-3
6473,120,1485-00-3,"1,3-Benzodioxole"
6474,120,1485-00-3,5-nitrovinyl-
6475,120,1485-00-3,"3,4-Methylenedioxy-.beta.-nitrostyrene"
6476,120,1485-00-3,"3,4-Methylenedioxy-.omega.-nitrostyrene"
6477,120,1485-00-3,"3,4-Methylenedioxy-beta-nitrostyrene"
6478,120,1485-00-3,Styrene
6479,120,1485-00-3,"3,4-methylenedioxy-beta-nitro-"
6481,120,1485-00-3,5-(2-nitroethenyl)-
6483,120,1485-00-3,5- (2-nitroethenyl)-
6485,120,1485-00-3,"3,4-methylenedioxy-.beta.-nitro-"
6486,120,1485-00-3,22568-48-5
6487,120,1485-00-3,"5-(2-nitrovinyl)-1,3-benzodioxole"
6488,120,1485-00-3,T56 BO DO CHJ G1U1NW
6489,120,1485-00-3,000-000-0
6490,120,1485-00-3,"1-(3,4-Methylenedioxy)phenyl-2-nitroethene"
6491,120,1485-00-3,5-19-01-00545
6492,120,1485-00-3,"5-[(Z)-2-nitroethenyl]-1,3-benzodioxole"
6493,120,1485-00-3,"5-[(E)-2-Nitrovinyl]-1,3-benzodioxole"
6495,120,1485-00-3,5-[(E)-2-nitroethenyl]-
6496,120,1485-00-3,"5-[(E)-2-Nitrovinyl]-1,3-benzodioxol"
6498,120,1485-00-3,5-[(1E)-2-nitroethenyl]-
6499,120,1485-00-3,"5-((1E)-2-nitrovinyl)-2H-benzo[d]1,3-dioxolane"
6500,120,1485-00-3,"5-[(E)-2-nitroethenyl]-2H-1,3-benzodioxole"
6501,120,1485-00-3,"5-(2-nitroethenyl)-1,3-benzodioxole"
6502,120,1485-00-3,"3,4-Methylenedioxy-b-nitrostyrene"
6503,120,1485-00-3,192350
6504,120,1485-00-3,"5-(2-Nitrovinyl)benzo[d][1,3]dioxole"
6505,120,1485-00-3,"5-(2-nitroethenyl)-2H-1,3-benzodioxole"
6506,120,1485-00-3,Syk Inhibitor III
6507,120,1485-00-3,"1,3-Benzodioxole,5-(2-nitroethenyl)-"
6508,120,1485-00-3,"1,3-Benzodioxole,5-[(1E)-2-nitroethenyl]-"
6509,120,1485-00-3,"(E)-5-(2-nitrovinyl)benzo[d][1,3]dioxole"
6510,120,1485-00-3,MFCD00014575
6511,120,1485-00-3,"1-(2-Nitrovinyl)-3,4-methylenedioxybenzene"
6512,120,1485-00-3,"3,4-(Methylenedioxy)-beta-nitrostyrene"
6513,120,1485-00-3,"3,4-Methylenedioxy-1-(2-nitrovinyl)benzene"
6515,120,1485-00-3,"3,4-(methylenedioxy)-b-nitro-"
6516,120,1485-00-3,Ethene
6517,120,1485-00-3,"1-(3,4-methylendioxyphenyl)-2-nitro-"
6518,120,1485-00-3,Benzene
6519,120,1485-00-3,2-nitroethenyl
6520,120,1485-00-3,"3,4-methylenedioxy"
6521,120,1485-00-3,[1485-00-3]
6522,120,1485-00-3,WL5270000
6523,120,1485-00-3,"5-[(E)-2-nitroethenyl]-1,3-benzodioxole"
6524,120,1485-00-3,SBB007833
